order_id,customer_id,order_date,status,payment_method,shipping_fee,discount_amount,coupon_code,ship_city,delivery_days
1332,1,2025-12-28 18:01:00,returned,pix,0.0,7.91,,Florianopolis,1.0
1333,701,2025-02-23 08:03:00,cancelled,debit_card,8.99,0.0,SPRING15,Brasilia,
1334,571,2025-04-26 05:32:00,delivered,credit_card,4.99,3.67,SPRING15,Florianopolis,3.0
1335,574,2024-01-06 01:05:00,delivered,pix,0.0,1.71,,Campinas,8.0
1336,375,2024-06-13 22:16:00,shipped,credit_card,8.99,3.59,,Recife,8.0
1337,149,2025-02-02 17:59:00,shipped,credit_card,,1.55,,Porto Alegre,6.0
1338,1152,2025-10-18 22:48:00,delivered,boleto,8.99,0.13,,Sao Paulo,1.0
1339,365,2025-04-19 03:52:00,shipped,pix,4.99,1.23,,Florianopolis,2.0
1340,90,2026-01-31 11:14:00,delivered,pix,4.99,3.29,,Belo Horizonte,8.0
1341,90,2024-02-03 14:04:00,processing,credit_card,4.99,11.27,,Sao Paulo,7.0
1342,991,2024-09-19 22:53:00,cancelled,pix,8.99,0.0,,Campinas,
1343,1176,2024-11-15 17:45:00,processing,credit_card,0.0,3.11,,Goiania,6.0
1344,289,2025-08-04 16:29:00,processing,pix,8.99,3.44,WELCOME10,Recife,7.0
1345,706,2024-05-14 19:16:00,returned,pix,8.99,5.5,,Recife,5.0
1346,181,2025-10-01 23:32:00,processing,credit_card,4.99,9.42,WELCOME10,Curitiba,3.0
1347,1103,2024-03-25 06:57:00,delivered,boleto,0.0,9.3,FREESHIP,Brasilia,2.0
1348,721,2025-07-28 21:39:00,shipped,credit_card,4.99,7.45,SPRING15,Salvador,7.0
1349,608,2024-08-06 23:23:00,delivered,pix,0.0,5.68,SPRING15,Belo Horizonte,8.0
1350,691,2024-06-04 13:33:00,shipped,pix,8.99,2.53,WELCOME10,Campinas,1.0
1351,892,2024-02-09 23:27:00,delivered,credit_card,8.99,6.33,,Florianopolis,8.0
1352,515,2024-11-02 17:32:00,processing,debit_card,8.99,11.25,VIP20,Porto Alegre,4.0
1353,467,2025-01-26 20:54:00,cancelled,credit_card,0.0,0.0,,Campinas,
1354,98,2024-12-04 10:03:00,cancelled,credit_card,8.99,8.06,,Curitiba,
1355,103,2025-02-06 11:28:00,delivered,credit_card,0.0,4.63,,Recife,6.0
1356,327,2024-07-29 18:11:00,returned,credit_card,8.99,5.46,WELCOME10,Porto Alegre,1.0
1357,665,2024-04-19 01:31:00,delivered,credit_card,0.0,22.62,,Fortaleza,5.0
1358,209,2024-08-27 03:05:00,delivered,credit_card,0.0,14.6,,Recife,2.0
1359,195,2025-09-07 21:01:00,delivered,credit_card,8.99,21.42,,Salvador,3.0
1360,797,2024-02-25 21:44:00,delivered,credit_card,8.99,,WELCOME10,Florianopolis,3.0
1361,760,2024-08-27 10:52:00,cancelled,debit_card,0.0,0.57,WELCOME10,Rio de Janeiro,
1362,363,2024-01-01 02:42:00,delivered,boleto,8.99,0.0,,Fortaleza,3.0
1363,732,2024-03-01 00:10:00,processing,pix,4.99,2.49,SPRING15,Sao Paulo,7.0
1364,162,2024-11-23 03:21:00,delivered,credit_card,8.99,0.15,,Porto Alegre,4.0
1365,532,2025-03-26 20:56:00,processing,pix,8.99,0.0,,Salvador,6.0
1366,205,2025-03-29 22:12:00,shipped,credit_card,0.0,14.99,SPRING15,Porto Alegre,3.0
1367,750,2025-10-21 00:58:00,processing,pix,8.99,4.81,FREESHIP,Sao Paulo,4.0
1368,20,2025-02-06 09:43:00,delivered,pix,0.0,3.76,WELCOME10,Sao Paulo,4.0
1369,417,2025-12-07 18:07:00,delivered,pix,0.0,1.75,,Sao Paulo,1.0
1370,440,2025-03-14 01:32:00,delivered,credit_card,4.99,0.56,,Goiania,5.0
1371,193,2024-08-14 20:21:00,processing,debit_card,8.99,4.26,,Belo Horizonte,3.0
1372,766,2025-12-03 18:21:00,delivered,credit_card,14.99,8.06,SPRING15,Sao Paulo,3.0
1373,122,2025-02-21 15:36:00,shipped,credit_card,4.99,1.47,VIP20,Recife,1.0
1374,1122,2024-03-01 02:34:00,delivered,credit_card,14.99,4.63,,Sao Paulo,7.0
1375,495,2025-05-05 16:17:00,delivered,credit_card,0.0,15.86,,Goiania,3.0
1376,397,2025-08-06 09:19:00,delivered,pix,0.0,,,Recife,6.0
1377,1006,2025-04-14 12:48:00,delivered,credit_card,0.0,,,Brasilia,3.0
1378,713,2024-01-12 02:31:00,processing,credit_card,0.0,16.68,,Brasilia,4.0
1379,802,2024-07-07 09:06:00,shipped,credit_card,14.99,11.37,FREESHIP,Sao Paulo,8.0
1380,383,2025-11-08 18:44:00,delivered,credit_card,8.99,8.46,FREESHIP,Porto Alegre,3.0
1381,196,2024-03-12 00:47:00,delivered,credit_card,4.99,15.63,WELCOME10,Recife,1.0
1382,96,2024-12-30 07:00:00,shipped,boleto,4.99,0.0,,Curitiba,9.0
1383,498,2024-01-15 04:56:00,processing,debit_card,4.99,5.05,,Belo Horizonte,2.0
1384,279,2025-09-23 00:18:00,delivered,credit_card,14.99,0.0,,Salvador,6.0
1385,685,2026-02-11 18:35:00,shipped,credit_card,8.99,0.0,,Brasilia,9.0
1386,180,2024-06-24 18:47:00,delivered,paypal,8.99,0.69,,Belo Horizonte,7.0
1387,493,2025-03-05 21:51:00,delivered,credit_card,4.99,0.0,,Brasilia,3.0
1388,938,2025-01-13 11:33:00,delivered,boleto,4.99,0.54,,Salvador,3.0
1389,51,2025-12-12 19:08:00,returned,credit_card,4.99,6.82,WELCOME10,Porto Alegre,1.0
1390,332,2024-08-19 22:48:00,shipped,credit_card,,12.22,WELCOME10,Florianopolis,9.0
1391,345,2024-04-11 20:50:00,delivered,credit_card,0.0,5.38,,Campinas,3.0
1392,255,2025-06-18 18:58:00,delivered,pix,0.0,0.59,VIP20,Fortaleza,8.0
1393,194,2025-03-20 03:49:00,delivered,credit_card,14.99,10.57,,Porto Alegre,2.0
1394,681,2025-07-17 17:05:00,returned,pix,4.99,1.08,,Salvador,6.0
1395,343,2025-12-21 22:06:00,delivered,credit_card,0.0,,FREESHIP,Sao Paulo,7.0
1396,696,2024-08-30 15:34:00,delivered,debit_card,0.0,3.73,WELCOME10,Fortaleza,4.0
1397,317,2025-06-04 18:30:00,delivered,debit_card,0.0,4.13,,Curitiba,3.0
1398,110,2025-11-04 03:32:00,cancelled,credit_card,0.0,3.79,,Salvador,
1399,333,2024-01-02 01:11:00,cancelled,paypal,8.99,14.11,,Campinas,
1400,262,2025-10-02 07:08:00,delivered,credit_card,4.99,6.06,SPRING15,Curitiba,3.0
1401,998,2024-10-12 20:13:00,delivered,paypal,4.99,5.95,WELCOME10,Florianopolis,3.0
1402,225,2024-03-08 13:23:00,delivered,credit_card,0.0,0.0,,Florianopolis,4.0
1403,27,2024-05-10 01:40:00,delivered,pix,4.99,2.96,WELCOME10,Florianopolis,4.0
1404,306,2024-08-12 04:08:00,delivered,pix,4.99,11.31,,Brasilia,8.0
1405,212,2024-09-06 11:45:00,processing,credit_card,0.0,0.0,VIP20,Brasilia,4.0
1406,1031,2024-04-05 13:21:00,delivered,pix,8.99,5.32,WELCOME10,Sao Paulo,1.0
1407,118,2024-12-18 22:50:00,delivered,pix,8.99,17.29,FREESHIP,Salvador,4.0
1408,729,2025-02-11 18:06:00,shipped,credit_card,4.99,0.24,,Goiania,9.0
1409,47,2025-10-29 05:38:00,processing,debit_card,0.0,26.79,,Goiania,2.0
1410,152,2025-04-25 09:24:00,shipped,credit_card,8.99,14.77,WELCOME10,Florianopolis,1.0
1411,1088,2024-08-11 03:50:00,shipped,paypal,8.99,5.14,,Florianopolis,1.0
1412,1109,2024-10-09 02:39:00,delivered,pix,4.99,7.53,SPRING15,Rio de Janeiro,7.0
1413,416,2024-05-01 13:31:00,processing,debit_card,4.99,17.68,WELCOME10,Campinas,1.0
1414,755,2025-03-03 12:29:00,delivered,credit_card,8.99,8.8,WELCOME10,Brasilia,1.0
1415,173,2025-08-07 16:51:00,delivered,debit_card,0.0,7.7,FREESHIP,Fortaleza,7.0
1416,588,2024-09-17 09:41:00,delivered,credit_card,0.0,0.0,VIP20,Belo Horizonte,1.0
1417,628,2025-09-11 06:45:00,delivered,credit_card,14.99,9.0,,Curitiba,4.0
1418,772,2024-06-20 14:12:00,processing,credit_card,8.99,19.5,,Recife,3.0
1419,241,2024-03-31 09:09:00,cancelled,boleto,4.99,5.28,,Goiania,
1420,282,2026-01-26 10:41:00,delivered,paypal,8.99,0.0,SPRING15,Brasilia,9.0
1421,208,2025-11-26 16:54:00,cancelled,credit_card,4.99,4.59,,Sao Paulo,
1422,1094,2026-01-22 15:38:00,delivered,debit_card,4.99,15.52,WELCOME10,Brasilia,2.0
1423,492,2026-01-11 09:58:00,delivered,boleto,8.99,0.0,,Recife,2.0
1424,540,2024-08-13 06:35:00,delivered,credit_card,8.99,9.31,,Florianopolis,6.0
1425,577,2025-04-16 05:56:00,delivered,credit_card,0.0,10.31,WELCOME10,Belo Horizonte,6.0
1426,461,2024-09-08 08:12:00,delivered,credit_card,4.99,6.96,FREESHIP,Rio de Janeiro,1.0
1427,750,2025-11-15 16:31:00,delivered,credit_card,0.0,3.73,,Curitiba,7.0
1428,758,2025-04-23 23:24:00,processing,credit_card,8.99,5.21,WELCOME10,Recife,5.0
1429,550,2026-01-09 20:21:00,cancelled,pix,0.0,6.92,FREESHIP,Belo Horizonte,
1430,895,2025-01-14 18:30:00,delivered,pix,14.99,10.53,,Fortaleza,5.0
1431,1030,2025-01-26 02:27:00,shipped,credit_card,14.99,9.45,,Brasilia,4.0
1432,703,2024-10-19 11:01:00,shipped,pix,4.99,,,Porto Alegre,9.0
1433,628,2025-06-04 02:52:00,shipped,pix,0.0,5.02,WELCOME10,Brasilia,6.0
1434,662,2025-01-15 18:24:00,cancelled,credit_card,4.99,15.96,WELCOME10,Brasilia,
1435,232,2024-09-02 00:29:00,delivered,credit_card,0.0,5.07,,Florianopolis,5.0
1436,244,2024-09-29 05:24:00,cancelled,credit_card,8.99,4.71,FREESHIP,Sao Paulo,
1437,543,2025-10-28 17:37:00,returned,credit_card,8.99,9.54,SPRING15,Recife,4.0
1438,239,2024-11-04 10:56:00,delivered,paypal,4.99,4.13,,Salvador,5.0
1439,1161,2025-02-26 07:42:00,shipped,paypal,14.99,12.08,WELCOME10,Goiania,8.0
1440,38,2024-01-31 17:41:00,delivered,debit_card,4.99,19.57,WELCOME10,Porto Alegre,2.0
1441,343,2024-05-25 03:05:00,delivered,paypal,0.0,0.0,,Campinas,6.0
1442,576,2024-11-21 05:13:00,delivered,credit_card,0.0,10.81,,Florianopolis,6.0
1443,361,2025-03-19 16:51:00,processing,pix,4.99,12.97,VIP20,Goiania,8.0
1444,1021,2024-02-19 03:31:00,delivered,credit_card,4.99,3.17,FREESHIP,Goiania,4.0
1445,52,2025-12-09 16:26:00,delivered,pix,8.99,4.71,SPRING15,Belo Horizonte,6.0
1446,911,2025-04-18 14:08:00,delivered,credit_card,8.99,8.15,,Belo Horizonte,7.0
1447,400,2025-04-24 00:07:00,delivered,paypal,8.99,5.9,,Sao Paulo,5.0
1448,732,2024-06-05 14:59:00,processing,pix,4.99,0.0,WELCOME10,Porto Alegre,9.0
1449,667,2025-10-26 16:42:00,returned,pix,14.99,21.34,VIP20,Salvador,1.0
1450,365,2026-01-16 04:04:00,delivered,pix,8.99,10.11,,Belo Horizonte,5.0
1451,246,2025-03-11 00:38:00,delivered,debit_card,0.0,4.12,,Rio de Janeiro,5.0
1452,446,2025-02-11 16:51:00,processing,pix,4.99,4.3,,Sao Paulo,2.0
1453,407,2024-05-04 06:24:00,cancelled,credit_card,8.99,6.81,,Brasilia,
1454,1062,2025-02-04 05:58:00,processing,pix,0.0,4.92,VIP20,Florianopolis,1.0
1455,993,2024-09-09 11:08:00,processing,pix,0.0,8.23,,Goiania,6.0
1456,437,2024-08-28 04:10:00,delivered,debit_card,8.99,8.8,,Salvador,3.0
1457,465,2025-12-17 19:12:00,returned,credit_card,4.99,1.23,,Curitiba,9.0
1458,745,2025-04-30 22:44:00,delivered,boleto,14.99,0.0,,Belo Horizonte,4.0
1459,867,2025-03-13 02:32:00,delivered,pix,14.99,12.83,,Rio de Janeiro,6.0
1460,101,2025-07-18 14:02:00,delivered,pix,8.99,0.0,,Rio de Janeiro,9.0
1461,1036,2024-06-11 06:24:00,delivered,boleto,8.99,1.56,WELCOME10,Brasilia,1.0
1462,812,2024-04-12 11:41:00,delivered,credit_card,4.99,4.53,,Goiania,9.0
1463,1148,2025-10-09 05:45:00,shipped,credit_card,0.0,3.75,,Goiania,2.0
1464,891,2025-12-25 08:34:00,delivered,credit_card,8.99,7.19,,Porto Alegre,5.0
1465,907,2026-02-10 08:08:00,processing,pix,4.99,11.09,VIP20,Belo Horizonte,3.0
1466,313,2024-05-25 05:58:00,delivered,boleto,,7.36,FREESHIP,Fortaleza,9.0
1467,599,2024-09-16 04:22:00,delivered,credit_card,4.99,10.5,,Fortaleza,9.0
1468,316,2026-01-04 21:43:00,delivered,credit_card,8.99,4.87,,Recife,3.0
1469,118,2025-01-21 05:52:00,processing,credit_card,8.99,15.61,WELCOME10,Recife,6.0
1470,497,2025-10-12 23:30:00,delivered,credit_card,0.0,8.76,VIP20,Campinas,4.0
1471,114,2024-10-05 12:43:00,delivered,pix,14.99,8.51,,Sao Paulo,8.0
1472,995,2025-11-16 10:14:00,delivered,pix,8.99,0.0,,Goiania,9.0
1473,1151,2024-11-27 04:00:00,delivered,credit_card,0.0,0.0,SPRING15,Recife,2.0
1474,118,2025-06-04 09:42:00,delivered,credit_card,14.99,6.07,,Salvador,7.0
1475,749,2025-01-30 02:20:00,delivered,paypal,4.99,,,Porto Alegre,5.0
1476,515,2025-08-05 02:51:00,processing,credit_card,8.99,4.67,WELCOME10,Porto Alegre,3.0
1477,178,2025-03-14 23:17:00,shipped,credit_card,14.99,8.04,,Goiania,2.0
1478,701,2024-12-03 13:17:00,shipped,credit_card,14.99,7.62,VIP20,Fortaleza,1.0
1479,770,2025-08-29 06:37:00,delivered,credit_card,4.99,6.51,,Brasilia,6.0
1480,124,2025-05-03 00:51:00,cancelled,credit_card,8.99,8.15,WELCOME10,Recife,
1481,325,2025-11-13 00:04:00,delivered,credit_card,0.0,0.0,,Rio de Janeiro,8.0
1482,307,2024-11-10 02:12:00,delivered,credit_card,14.99,8.58,,Fortaleza,4.0
1483,827,2025-04-18 17:36:00,delivered,credit_card,8.99,6.08,FREESHIP,Campinas,8.0
1484,972,2024-08-08 02:10:00,returned,pix,4.99,5.7,FREESHIP,Rio de Janeiro,7.0
1485,380,2024-05-15 14:41:00,delivered,pix,0.0,,,Porto Alegre,7.0
1486,1182,2025-06-27 17:39:00,delivered,pix,4.99,5.55,,Belo Horizonte,8.0
1487,426,2025-10-08 21:36:00,delivered,pix,4.99,0.0,,Goiania,5.0
1488,783,2024-12-02 09:12:00,returned,credit_card,0.0,6.68,WELCOME10,Fortaleza,1.0
1489,686,2024-07-05 07:07:00,delivered,pix,4.99,4.18,FREESHIP,Rio de Janeiro,3.0
1490,721,2024-01-25 11:31:00,delivered,credit_card,4.99,9.11,,Goiania,7.0
1491,935,2024-10-17 15:00:00,delivered,credit_card,,5.73,,Campinas,1.0
1492,951,2025-02-09 09:19:00,returned,pix,8.99,0.96,,Recife,9.0
1493,610,2025-08-09 14:37:00,delivered,boleto,8.99,1.62,,Rio de Janeiro,8.0
1494,860,2024-07-25 12:56:00,delivered,boleto,4.99,6.65,VIP20,Curitiba,6.0
1495,678,2024-02-03 00:26:00,shipped,credit_card,4.99,8.74,,Salvador,4.0
1496,408,2024-02-08 18:47:00,delivered,pix,8.99,10.58,,Fortaleza,7.0
1497,382,2025-04-20 14:05:00,delivered,boleto,8.99,0.0,FREESHIP,Porto Alegre,2.0
1498,282,2025-08-05 22:24:00,delivered,pix,8.99,,SPRING15,Porto Alegre,4.0
1499,955,2026-01-06 00:11:00,delivered,credit_card,4.99,13.31,,Brasilia,6.0
1500,948,2025-02-27 21:13:00,delivered,paypal,14.99,7.85,SPRING15,Porto Alegre,7.0
1501,594,2025-06-21 19:54:00,returned,credit_card,0.0,7.69,,Fortaleza,9.0
1502,806,2024-12-23 09:26:00,delivered,credit_card,14.99,14.03,,Curitiba,7.0
1503,599,2026-02-02 07:19:00,delivered,credit_card,8.99,11.53,,Curitiba,5.0
1504,249,2025-02-09 18:59:00,delivered,boleto,0.0,0.0,FREESHIP,Florianopolis,4.0
1505,530,2024-10-09 18:28:00,delivered,credit_card,4.99,5.5,SPRING15,Recife,5.0
1506,541,2024-01-18 16:48:00,cancelled,credit_card,0.0,4.3,,Campinas,
1507,351,2024-05-29 07:03:00,delivered,credit_card,8.99,1.87,,Florianopolis,6.0
1508,977,2026-01-10 06:36:00,delivered,debit_card,8.99,6.08,VIP20,Fortaleza,9.0
1509,553,2024-04-12 07:10:00,delivered,credit_card,0.0,9.69,VIP20,Fortaleza,2.0
1510,913,2024-05-12 01:44:00,delivered,credit_card,4.99,0.29,,Sao Paulo,3.0
1511,981,2024-11-30 09:57:00,delivered,pix,8.99,3.55,,Florianopolis,9.0
1512,846,2025-01-14 10:30:00,delivered,credit_card,4.99,0.0,WELCOME10,Belo Horizonte,3.0
1513,21,2024-02-13 09:17:00,returned,pix,4.99,13.53,,Rio de Janeiro,7.0
1514,304,2026-01-10 19:14:00,returned,boleto,4.99,11.64,WELCOME10,Florianopolis,1.0
1515,729,2024-04-19 04:49:00,delivered,paypal,8.99,5.74,,Porto Alegre,2.0
1516,806,2024-12-30 16:45:00,delivered,credit_card,8.99,19.04,,Goiania,7.0
1517,966,2024-01-03 17:27:00,cancelled,credit_card,8.99,1.59,FREESHIP,Fortaleza,
1518,448,2024-03-11 08:45:00,delivered,pix,8.99,0.0,,Florianopolis,6.0
1519,671,2025-02-10 12:14:00,delivered,boleto,4.99,16.7,,Campinas,2.0
1520,760,2024-02-19 06:18:00,shipped,credit_card,4.99,0.0,SPRING15,Goiania,3.0
1521,278,2024-02-04 07:12:00,delivered,debit_card,14.99,5.86,VIP20,Recife,5.0
1522,426,2025-11-02 03:01:00,shipped,credit_card,4.99,9.25,,Fortaleza,5.0
1523,852,2025-05-31 23:44:00,shipped,paypal,4.99,14.05,,Sao Paulo,7.0
1524,67,2025-07-19 20:20:00,delivered,paypal,8.99,0.0,,Fortaleza,3.0
1525,103,2024-06-05 20:05:00,delivered,boleto,14.99,2.16,,Salvador,8.0
1526,540,2024-07-11 01:19:00,delivered,pix,4.99,8.81,,Belo Horizonte,4.0
1527,1099,2025-01-10 01:10:00,delivered,credit_card,8.99,18.98,FREESHIP,Curitiba,3.0
1528,865,2025-02-04 10:11:00,delivered,pix,4.99,14.46,,Brasilia,8.0
1529,408,2024-07-24 04:33:00,shipped,credit_card,0.0,2.67,,Brasilia,3.0
1530,34,2024-05-17 10:25:00,shipped,pix,8.99,16.91,,Belo Horizonte,2.0
1531,45,2024-08-12 06:16:00,delivered,pix,4.99,1.25,,Florianopolis,7.0
1532,252,2025-11-17 13:50:00,delivered,credit_card,4.99,8.51,WELCOME10,Salvador,8.0
1533,875,2024-05-25 15:39:00,delivered,credit_card,4.99,0.0,VIP20,Florianopolis,6.0
1534,117,2024-06-26 08:41:00,delivered,credit_card,14.99,14.9,,Brasilia,6.0
1535,473,2026-01-22 18:35:00,delivered,pix,4.99,8.29,,Sao Paulo,5.0
1536,444,2024-10-04 22:58:00,delivered,pix,4.99,8.2,WELCOME10,Salvador,3.0
1537,140,2025-08-18 23:51:00,delivered,paypal,4.99,0.0,WELCOME10,Brasilia,1.0
1538,272,2024-10-26 01:56:00,delivered,paypal,8.99,0.0,,Florianopolis,6.0
1539,848,2024-09-22 21:56:00,delivered,debit_card,14.99,12.59,VIP20,Rio de Janeiro,9.0
1540,976,2025-10-19 20:44:00,delivered,paypal,4.99,10.27,,Rio de Janeiro,8.0
1541,375,2024-09-27 01:24:00,delivered,credit_card,0.0,4.99,WELCOME10,Salvador,6.0
1542,316,2025-11-24 15:40:00,cancelled,credit_card,0.0,8.45,WELCOME10,Rio de Janeiro,
1543,369,2024-06-08 10:38:00,delivered,boleto,14.99,12.31,VIP20,Florianopolis,1.0
1544,703,2025-01-29 12:48:00,delivered,pix,4.99,0.0,VIP20,Campinas,9.0
1545,302,2024-09-10 15:15:00,delivered,debit_card,4.99,19.2,,Rio de Janeiro,4.0
1546,382,2024-04-12 04:05:00,delivered,credit_card,8.99,0.0,,Salvador,2.0
1547,1052,2024-02-12 07:44:00,delivered,boleto,4.99,0.29,VIP20,Florianopolis,6.0
1548,103,2025-11-16 02:29:00,cancelled,pix,0.0,10.58,,Salvador,
1549,597,2025-12-11 01:51:00,shipped,paypal,0.0,13.9,WELCOME10,Fortaleza,4.0
1550,516,2025-12-12 11:11:00,delivered,debit_card,4.99,4.0,,Rio de Janeiro,6.0
1551,1012,2024-04-14 05:11:00,delivered,boleto,4.99,7.13,VIP20,Florianopolis,3.0
1552,522,2024-09-12 07:35:00,delivered,credit_card,14.99,,,Curitiba,8.0
1553,307,2024-05-27 03:24:00,delivered,pix,4.99,0.62,,Curitiba,3.0
1554,784,2024-07-15 06:47:00,shipped,pix,8.99,7.17,WELCOME10,Belo Horizonte,1.0
1555,594,2024-10-28 09:28:00,delivered,paypal,8.99,16.22,,Salvador,1.0
1556,1042,2025-09-05 18:59:00,delivered,pix,,6.99,,Brasilia,6.0
1557,22,2025-01-18 19:43:00,cancelled,credit_card,14.99,14.8,,Porto Alegre,
1558,147,2025-09-18 10:12:00,returned,boleto,0.0,2.1,,Brasilia,8.0
1559,814,2025-03-13 20:42:00,delivered,pix,4.99,9.62,,Florianopolis,4.0
1560,649,2025-02-28 07:17:00,delivered,credit_card,8.99,13.31,,Porto Alegre,3.0
1561,350,2024-06-12 11:36:00,delivered,boleto,,30.0,FREESHIP,Recife,3.0
1562,716,2025-07-09 02:09:00,delivered,paypal,0.0,8.66,,Florianopolis,3.0
1563,323,2024-06-03 18:18:00,shipped,pix,8.99,16.75,SPRING15,Recife,2.0
1564,448,2024-02-13 04:37:00,shipped,credit_card,14.99,0.0,,Fortaleza,6.0
1565,824,2024-08-26 13:15:00,delivered,pix,4.99,0.56,,Goiania,8.0
1566,837,2024-06-25 19:46:00,delivered,debit_card,8.99,2.29,,Sao Paulo,5.0
1567,884,2025-01-21 02:21:00,delivered,credit_card,0.0,,FREESHIP,Goiania,5.0
1568,1129,2024-12-13 03:12:00,delivered,paypal,14.99,18.99,,Campinas,4.0
1569,83,2024-02-14 08:36:00,processing,credit_card,14.99,8.65,,Brasilia,9.0
1570,132,2025-10-19 02:11:00,shipped,paypal,0.0,14.1,SPRING15,Rio de Janeiro,3.0
1571,763,2026-02-06 09:32:00,delivered,credit_card,0.0,13.88,WELCOME10,Recife,2.0
1572,1113,2025-03-03 17:31:00,delivered,credit_card,8.99,,WELCOME10,Fortaleza,7.0
1573,225,2025-06-27 10:16:00,delivered,pix,0.0,0.0,WELCOME10,Curitiba,9.0
1574,274,2025-11-20 00:02:00,delivered,pix,4.99,3.21,,Salvador,7.0
1575,906,2025-10-15 16:30:00,shipped,pix,0.0,6.54,,Florianopolis,4.0
1576,795,2025-10-15 12:18:00,delivered,pix,8.99,9.83,,Rio de Janeiro,7.0
1577,892,2026-01-11 04:13:00,cancelled,credit_card,8.99,11.08,SPRING15,Fortaleza,
1578,289,2026-01-02 13:51:00,processing,boleto,0.0,7.1,,Sao Paulo,3.0
1579,626,2025-12-07 02:02:00,shipped,paypal,0.0,6.48,VIP20,Belo Horizonte,5.0
1580,231,2024-10-15 23:31:00,delivered,credit_card,4.99,2.61,,Florianopolis,9.0
1581,230,2024-04-02 15:55:00,cancelled,credit_card,4.99,0.0,,Recife,
1582,569,2025-08-12 22:33:00,shipped,credit_card,14.99,22.33,,Belo Horizonte,2.0
1583,228,2026-01-23 17:01:00,delivered,pix,4.99,8.83,,Recife,1.0
1584,43,2026-01-25 22:47:00,shipped,debit_card,4.99,0.0,,Porto Alegre,3.0
1585,403,2026-02-04 05:34:00,delivered,pix,0.0,14.95,,Rio de Janeiro,6.0
1586,8,2024-11-25 20:02:00,delivered,credit_card,8.99,13.02,SPRING15,Campinas,6.0
1587,482,2025-07-17 22:00:00,processing,credit_card,8.99,14.86,WELCOME10,Recife,6.0
1588,351,2025-11-06 18:49:00,delivered,paypal,4.99,2.08,WELCOME10,Florianopolis,1.0
1589,886,2024-06-16 14:48:00,processing,debit_card,8.99,4.77,FREESHIP,Brasilia,7.0
1590,1139,2024-07-30 16:39:00,delivered,debit_card,4.99,0.0,,Belo Horizonte,7.0
1591,440,2025-05-10 13:57:00,shipped,boleto,0.0,1.97,,Goiania,2.0
1592,1111,2026-02-07 12:11:00,delivered,credit_card,14.99,2.35,,Campinas,7.0
1593,625,2024-04-21 00:04:00,delivered,credit_card,4.99,0.77,WELCOME10,Brasilia,4.0
1594,412,2024-08-19 22:38:00,delivered,paypal,4.99,0.21,,Campinas,3.0
1595,459,2024-12-23 05:29:00,shipped,credit_card,0.0,0.0,,Florianopolis,2.0
1596,41,2025-02-19 15:31:00,delivered,debit_card,0.0,,WELCOME10,Goiania,7.0
1597,759,2025-08-18 05:00:00,shipped,debit_card,14.99,1.61,,Curitiba,9.0
1598,507,2024-03-17 19:08:00,delivered,boleto,0.0,15.66,,Rio de Janeiro,8.0
1599,944,2025-05-30 22:07:00,cancelled,pix,8.99,9.92,FREESHIP,Fortaleza,
1600,1093,2025-10-20 07:34:00,shipped,boleto,4.99,12.49,,Florianopolis,5.0
1601,35,2026-01-03 23:09:00,delivered,credit_card,8.99,1.59,,Recife,7.0
1602,1094,2025-01-28 05:39:00,delivered,debit_card,8.99,1.9,,Porto Alegre,6.0
1603,918,2024-07-28 09:39:00,delivered,credit_card,0.0,14.22,VIP20,Brasilia,9.0
1604,704,2024-11-29 07:38:00,processing,pix,14.99,5.64,WELCOME10,Sao Paulo,5.0
1605,911,2026-01-25 09:56:00,delivered,pix,4.99,0.6,,Salvador,3.0
1606,550,2025-10-04 15:09:00,shipped,paypal,0.0,9.97,,Curitiba,7.0
1607,129,2025-03-24 18:39:00,processing,credit_card,8.99,12.96,SPRING15,Campinas,7.0
1608,937,2024-11-10 21:43:00,processing,credit_card,8.99,0.0,,Fortaleza,8.0
1609,1170,2024-10-18 12:17:00,delivered,boleto,0.0,7.82,,Fortaleza,2.0
1610,1033,2024-11-05 03:26:00,delivered,boleto,4.99,3.12,VIP20,Campinas,8.0
1611,704,2024-07-30 12:46:00,returned,pix,8.99,5.81,VIP20,Recife,9.0
1612,600,2025-08-21 17:01:00,delivered,pix,4.99,,,Fortaleza,5.0
1613,342,2025-11-09 20:32:00,delivered,debit_card,0.0,2.97,,Brasilia,7.0
1614,243,2024-02-02 05:25:00,delivered,credit_card,4.99,,,Recife,3.0
1615,594,2025-07-20 19:57:00,delivered,pix,,0.0,WELCOME10,Curitiba,1.0
1616,1095,2024-09-15 11:33:00,delivered,pix,0.0,,,Campinas,2.0
1617,1174,2025-07-22 06:55:00,shipped,credit_card,0.0,6.19,,Campinas,1.0
1618,1129,2024-08-30 19:38:00,processing,pix,0.0,7.82,,Rio de Janeiro,8.0
1619,1134,2024-12-21 13:55:00,shipped,credit_card,,15.22,,Salvador,4.0
1620,759,2024-01-14 01:00:00,delivered,credit_card,4.99,0.0,SPRING15,Recife,4.0
1621,826,2024-04-14 18:56:00,shipped,pix,14.99,,,Porto Alegre,6.0
1622,794,2024-10-26 03:35:00,delivered,boleto,14.99,16.08,FREESHIP,Salvador,5.0
1623,1109,2025-11-11 09:27:00,delivered,credit_card,14.99,8.47,,Salvador,8.0
