payment_id,order_id,amount_paid,currency,paid_at,payment_status
1488,1488,360.33,BRL,2024-12-02 09:12:00,paid
1489,1489,377.18,BRL,2024-07-05 07:07:00,paid
1490,1490,110.56,BRL,2024-01-25 11:31:00,paid
1491,1491,105.66,BRL,2024-10-17 15:00:00,paid
1492,1492,550.35,BRL,2025-02-09 09:19:00,paid
1493,1493,1581.63,BRL,2025-08-09 14:37:00,partial_refund
1494,1494,1941.39,BRL,2024-07-25 12:56:00,paid
1495,1495,696.04,BRL,2024-02-03 00:26:00,failed
1496,1496,141.78,BRL,2024-02-08 18:47:00,paid
1497,1497,1684.64,BRL,2025-04-20 14:05:00,paid
1498,1498,1671.68,BRL,2025-08-05 22:24:00,paid
1499,1499,363.39,BRL,2026-01-06 00:11:00,paid
1500,1500,444.14,BRL,2025-02-27 21:13:00,paid
1501,1501,278.58,BRL,2025-06-21 19:54:00,refunded
1502,1502,465.0,BRL,2024-12-23 09:26:00,paid
1503,1503,2389.56,BRL,2026-02-02 07:19:00,paid
1504,1504,825.25,BRL,2025-02-09 18:59:00,paid
1505,1505,411.33,BRL,2024-10-09 18:28:00,paid
1506,1506,408.96,BRL,2024-01-18 16:48:00,paid
1507,1507,230.57,BRL,2024-05-29 07:03:00,paid
1508,1508,104.84,BRL,2026-01-10 06:36:00,paid
1509,1509,309.54,BRL,2024-04-12 07:10:00,refunded
1510,1510,331.92,BRL,2024-05-12 01:44:00,paid
1511,1511,581.71,BRL,2024-11-30 09:57:00,paid
1512,1512,1029.73,BRL,2025-01-14 10:30:00,partial_refund
1513,1513,1619.2,BRL,2024-02-13 09:17:00,paid
1514,1514,495.28,BRL,2026-01-10 19:14:00,failed
1515,1515,1525.89,BRL,2024-04-19 04:49:00,paid
1516,1516,252.87,BRL,2024-12-30 16:45:00,paid
1517,1517,712.0,BRL,2024-01-03 17:27:00,paid
1518,1518,1863.04,BRL,2024-03-11 08:45:00,paid
1519,1519,1433.21,BRL,2025-02-10 12:14:00,paid
1520,1520,1038.41,BRL,2024-02-19 06:18:00,paid
1521,1521,1512.86,BRL,2024-02-04 07:12:00,paid
1522,1522,283.96,BRL,2025-11-02 03:01:00,paid
1523,1523,2089.95,BRL,2025-05-31 23:44:00,paid
1524,1524,1893.28,BRL,2025-07-19 20:20:00,refunded
1525,1525,713.98,BRL,2024-06-05 20:05:00,paid
1526,1526,653.48,BRL,2024-07-11 01:19:00,paid
1527,1527,414.37,BRL,2025-01-10 01:10:00,paid
1528,1528,1035.28,BRL,2025-02-04 10:11:00,paid
1529,1529,464.79,BRL,2024-07-24 04:33:00,paid
1530,1530,166.84,BRL,2024-05-17 10:25:00,paid
1531,1531,410.56,BRL,2024-08-12 06:16:00,paid
1532,1532,888.82,BRL,2025-11-17 13:50:00,failed
1533,1533,2151.3,BRL,2024-05-25 15:39:00,paid
1534,1534,639.59,BRL,2024-06-26 08:41:00,paid
1535,1535,710.43,BRL,2026-01-22 18:35:00,paid
1536,1536,741.81,BRL,2024-10-04 22:58:00,paid
1537,1537,655.33,BRL,2025-08-18 23:51:00,paid
1538,1538,435.45,BRL,2024-10-26 01:56:00,paid
1539,1539,101.67,BRL,2024-09-22 21:56:00,paid
1540,1540,287.55,BRL,2025-10-19 20:44:00,paid
1541,1541,2271.2,BRL,2024-09-27 01:24:00,paid
1542,1542,365.13,BRL,2025-11-24 15:40:00,paid
1543,1543,1038.64,BRL,2024-06-08 10:38:00,partial_refund
1544,1544,1099.84,BRL,2025-01-29 12:48:00,failed
1545,1545,1203.25,BRL,2024-09-10 15:15:00,paid
1546,1546,614.0,BRL,2024-04-12 04:05:00,paid
1547,1547,689.69,BRL,2024-02-12 07:44:00,paid
1548,1548,577.18,BRL,2025-11-16 02:29:00,paid
1549,1549,1187.02,BRL,2025-12-11 01:51:00,paid
1550,1550,249.5,BRL,2025-12-12 11:11:00,paid
1551,1551,2653.7,BRL,2024-04-14 05:11:00,paid
1552,1552,1292.6,BRL,2024-09-12 07:35:00,failed
1553,1553,1249.97,BRL,2024-05-27 03:24:00,paid
1554,1554,1502.79,BRL,2024-07-15 06:47:00,paid
1555,1555,510.62,BRL,2024-10-28 09:28:00,paid
1556,1556,1382.2,BRL,2025-09-05 18:59:00,refunded
1557,1557,461.15,BRL,2025-01-18 19:43:00,paid
1558,1558,2289.48,BRL,2025-09-18 10:12:00,refunded
1559,1559,115.75,BRL,2025-03-13 20:42:00,paid
1560,1560,28.88,BRL,2025-02-28 07:17:00,paid
1561,1561,491.31,BRL,2024-06-12 11:36:00,paid
1562,1562,75.27,BRL,2025-07-09 02:09:00,paid
1563,1563,862.37,BRL,2024-06-03 18:18:00,paid
1564,1564,241.6,BRL,2024-02-13 04:37:00,paid
1565,1565,113.44,BRL,2024-08-26 13:15:00,paid
1566,1566,457.03,BRL,2024-06-25 19:46:00,paid
1567,1567,272.11,BRL,2025-01-21 02:21:00,paid
1568,1568,544.97,BRL,2024-12-13 03:12:00,paid
1569,1569,704.29,BRL,2024-02-14 08:36:00,paid
1570,1570,0.0,BRL,2025-10-19 02:11:00,paid
1571,1571,49.9,BRL,2026-02-06 09:32:00,refunded
1572,1572,2071.1,BRL,2025-03-03 17:31:00,paid
1573,1573,373.82,BRL,2025-06-27 10:16:00,paid
1574,1574,256.5,BRL,2025-11-20 00:02:00,refunded
1575,1575,796.68,BRL,2025-10-15 16:30:00,partial_refund
1576,1576,1102.97,BRL,2025-10-15 12:18:00,paid
1577,1577,1651.24,BRL,2026-01-11 04:13:00,paid
1578,1578,188.56,BRL,2026-01-02 13:51:00,paid
1579,1579,2490.76,BRL,2025-12-07 02:02:00,paid
1580,1580,1991.04,BRL,2024-10-15 23:31:00,paid
1581,1581,1356.38,BRL,2024-04-02 15:55:00,paid
1582,1582,897.14,BRL,2025-08-12 22:33:00,paid
1583,1583,184.74,BRL,2026-01-23 17:01:00,paid
1584,1584,265.69,BRL,2026-01-25 22:47:00,refunded
1585,1585,662.67,BRL,2026-02-04 05:34:00,paid
1586,1586,437.05,BRL,2024-11-25 20:02:00,paid
1587,1587,1935.92,BRL,2025-07-17 22:00:00,paid
1588,1588,1214.9,BRL,2025-11-06 18:49:00,paid
1589,1589,501.17,BRL,2024-06-16 14:48:00,paid
1590,1590,976.22,BRL,2024-07-30 16:39:00,paid
1591,1591,57.15,BRL,2025-05-10 13:57:00,paid
1592,1592,1058.49,BRL,2026-02-07 12:11:00,paid
1593,1593,1264.25,BRL,2024-04-21 00:04:00,paid
1594,1594,917.77,BRL,2024-08-19 22:38:00,paid
1595,1595,201.44,BRL,2024-12-23 05:29:00,paid
1596,1596,660.12,BRL,2025-02-19 15:31:00,paid
1597,1597,302.1,BRL,2025-08-18 05:00:00,paid
1598,1598,1506.91,BRL,2024-03-17 19:08:00,paid
1599,1599,1382.72,BRL,2025-05-30 22:07:00,paid
1600,1600,695.58,BRL,2025-10-20 07:34:00,refunded
1601,1601,323.81,BRL,2026-01-03 23:09:00,paid
1602,1602,327.03,BRL,2025-01-28 05:39:00,paid
1603,1603,450.73,BRL,2024-07-28 09:39:00,paid
1604,1604,2464.92,BRL,2024-11-29 07:38:00,paid
1605,1605,712.88,BRL,2026-01-25 09:56:00,paid
1606,1606,628.28,BRL,2025-10-04 15:09:00,paid
1607,1607,754.87,BRL,2025-03-24 18:39:00,paid
1608,1608,1134.78,BRL,2024-11-10 21:43:00,paid
1609,1609,911.48,BRL,2024-10-18 12:17:00,paid
1610,1610,1682.53,BRL,2024-11-05 03:26:00,paid
1611,1611,630.95,BRL,2024-07-30 12:46:00,paid
1612,1612,323.08,BRL,2025-08-21 17:01:00,paid
1613,1613,1486.52,BRL,2025-11-09 20:32:00,paid
1614,1614,466.63,BRL,2024-02-02 05:25:00,paid
1615,1615,584.57,BRL,2025-07-20 19:57:00,paid
1616,1616,2378.57,BRL,2024-09-15 11:33:00,paid
1617,1617,407.28,BRL,2025-07-22 06:55:00,paid
1618,1618,641.16,BRL,2024-08-30 19:38:00,paid
1619,1619,488.83,BRL,2024-12-21 13:55:00,paid
1620,1620,1388.96,BRL,2024-01-14 01:00:00,paid
1621,1621,1150.68,BRL,2024-04-14 18:56:00,paid
1622,1622,741.74,BRL,2024-10-26 03:35:00,paid
1623,1623,1407.49,BRL,2025-11-11 09:27:00,paid
1624,1624,1646.7,BRL,2025-10-31 03:33:00,paid
1625,1625,221.85,BRL,2024-04-25 20:48:00,paid
1626,1626,642.39,BRL,2024-08-24 08:58:00,paid
1627,1627,1105.96,BRL,2025-02-06 15:17:00,paid
1628,1628,363.66,BRL,2024-06-17 09:02:00,paid
1629,1629,309.9,BRL,2024-12-18 19:38:00,refunded
1630,1630,298.33,BRL,2024-07-07 05:07:00,paid
1631,1631,432.87,BRL,2025-03-26 00:16:00,paid
1632,1632,967.91,BRL,2025-07-08 09:43:00,paid
1633,1633,1060.59,BRL,2024-06-23 03:54:00,paid
1634,1634,1271.33,BRL,2024-05-20 09:21:00,paid
1635,1635,380.71,BRL,2024-01-04 23:15:00,paid
1636,1636,636.48,BRL,2026-01-04 15:15:00,paid
1637,1637,8.16,BRL,2025-05-21 05:27:00,paid
1638,1638,359.59,BRL,2025-07-23 10:45:00,paid
1639,1639,696.93,BRL,2024-06-23 21:53:00,partial_refund
1640,1640,204.34,BRL,2024-04-28 16:20:00,paid
1641,1641,217.22,BRL,2024-12-10 01:33:00,paid
1642,1642,327.0,BRL,2025-04-10 09:17:00,paid
1643,1643,1514.25,BRL,2024-05-24 09:28:00,paid
1644,1644,369.52,BRL,2025-04-17 03:22:00,paid
1645,1645,626.69,BRL,2024-09-23 09:54:00,paid
1646,1646,1742.62,BRL,2024-02-01 07:12:00,refunded
1647,1647,2513.07,BRL,2024-09-02 20:33:00,paid
1648,1648,1581.8,BRL,2025-07-01 05:51:00,paid
1649,1649,669.14,BRL,2025-05-01 06:00:00,paid
1650,1650,646.28,BRL,2024-11-16 05:07:00,refunded
1651,1651,2080.4,BRL,2024-12-01 23:14:00,refunded
1652,1652,848.32,BRL,2024-04-13 16:36:00,paid
1653,1653,470.41,BRL,2024-07-11 09:17:00,paid
1654,1654,1111.31,BRL,2024-06-15 18:51:00,paid
1655,1655,756.1,BRL,2024-08-02 12:08:00,paid
1656,1656,1295.06,BRL,2024-12-15 01:39:00,paid
1657,1657,803.06,BRL,2024-04-24 01:34:00,paid
1658,1658,182.0,BRL,2024-08-27 21:45:00,paid
1659,1659,387.63,BRL,2025-11-10 16:18:00,paid
1660,1660,222.79,BRL,2025-06-13 09:39:00,paid
1661,1661,2069.32,BRL,2025-05-17 10:40:00,refunded
1662,1662,65.59,BRL,2025-08-29 01:11:00,failed
1663,1663,729.94,BRL,2025-09-15 21:57:00,paid
1664,1664,906.26,BRL,2025-10-16 19:58:00,paid
1665,1665,527.1,BRL,2025-06-25 09:58:00,paid
1666,1666,669.98,BRL,2024-07-30 13:31:00,paid
1667,1667,112.36,BRL,2024-03-25 05:46:00,paid
1668,1668,477.52,BRL,2026-02-09 13:54:00,paid
1669,1669,3061.8,BRL,2025-07-05 02:17:00,failed
1670,1670,711.47,BRL,2025-10-07 05:53:00,paid
1671,1671,721.18,BRL,2024-05-31 17:55:00,paid
1672,1672,359.11,BRL,2024-04-01 20:53:00,paid
1673,1673,754.75,BRL,2026-02-05 00:49:00,paid
1674,1674,499.99,BRL,2024-05-04 18:15:00,refunded
1675,1675,510.81,BRL,2024-05-08 18:30:00,refunded
1676,1676,531.42,BRL,2024-05-04 07:46:00,paid
1677,1677,289.36,BRL,2025-07-01 03:54:00,paid
1678,1678,328.62,BRL,2024-05-18 09:13:00,paid
1679,1679,573.71,BRL,2025-05-23 06:24:00,paid
1680,1680,39.41,BRL,2025-06-05 23:38:00,paid
1681,1681,439.88,BRL,2025-09-25 01:45:00,paid
1682,1682,774.47,BRL,2025-01-10 20:18:00,paid
1683,1683,886.85,BRL,2025-01-19 07:37:00,paid
1684,1684,1578.6,BRL,2024-04-13 12:18:00,paid
1685,1685,1650.78,BRL,2025-06-04 07:30:00,paid
1686,1686,980.03,BRL,2025-08-31 13:49:00,partial_refund
1687,1687,1074.89,BRL,2024-06-30 16:05:00,paid
1688,1688,520.56,BRL,2024-03-19 01:57:00,failed
1689,1689,428.88,BRL,2024-12-08 17:55:00,paid
1690,1690,403.96,BRL,2024-02-08 06:42:00,paid
1691,1691,271.64,BRL,2024-09-27 04:31:00,paid
1692,1692,188.99,BRL,2024-09-26 20:16:00,paid
1693,1693,431.9,BRL,2025-08-29 10:50:00,paid
1694,1694,717.58,BRL,2025-03-04 15:25:00,partial_refund
1695,1695,776.84,BRL,2025-08-06 05:11:00,paid
1696,1696,458.5,BRL,2025-04-10 08:55:00,paid
1697,1697,715.68,BRL,2024-12-02 17:47:00,paid
1698,1698,2238.83,BRL,2024-07-20 00:41:00,paid
1699,1699,1499.81,BRL,2026-02-14 12:53:00,paid
1700,1700,1312.44,BRL,2024-11-08 06:37:00,paid
1701,1701,430.59,BRL,2024-07-29 17:30:00,paid
1702,1702,223.9,BRL,2026-01-19 07:13:00,paid
1703,1703,320.07,BRL,2024-04-06 07:45:00,paid
1704,1704,1873.29,BRL,2024-07-16 16:52:00,paid
1705,1705,591.74,BRL,2024-05-16 11:16:00,partial_refund
1706,1706,436.56,BRL,2024-08-26 02:39:00,paid
1707,1707,342.68,BRL,2024-01-08 08:48:00,paid
1708,1708,286.75,BRL,2025-12-07 18:53:00,partial_refund
1709,1709,1011.9,BRL,2024-09-02 17:41:00,paid
1710,1710,709.39,BRL,2024-04-11 20:59:00,paid
1711,1711,304.34,BRL,2024-01-29 18:46:00,paid
1712,1712,1627.46,BRL,2025-02-20 06:11:00,refunded
1713,1713,41.01,BRL,2024-07-08 09:00:00,paid
1714,1714,678.38,BRL,2024-06-25 13:06:00,paid
1715,1715,1010.8,BRL,2024-11-08 12:33:00,paid
1716,1716,129.93,BRL,2024-01-13 04:34:00,paid
1717,1717,850.66,BRL,2024-02-05 01:38:00,paid
1718,1718,3210.13,BRL,2024-03-12 18:23:00,paid
1719,1719,1301.76,BRL,2024-12-13 14:30:00,paid
1720,1720,663.14,BRL,2024-12-07 18:00:00,paid
1721,1721,273.57,BRL,2024-07-13 01:41:00,paid
1722,1722,465.24,BRL,2025-01-24 18:02:00,paid
1723,1723,305.11,BRL,2024-05-25 05:07:00,paid
1724,1724,1656.23,BRL,2026-01-31 13:50:00,paid
1725,1725,278.21,BRL,2024-03-11 15:53:00,paid
1726,1726,86.13,BRL,2024-05-28 07:48:00,paid
1727,1727,710.05,BRL,2025-01-04 04:05:00,paid
1728,1728,342.96,BRL,2026-02-12 02:09:00,paid
1729,1729,472.74,BRL,2024-07-03 12:39:00,paid
1730,1730,271.19,BRL,2024-11-19 03:14:00,paid
1731,1731,582.89,BRL,2026-01-07 17:01:00,paid
1732,1732,1417.78,BRL,2025-08-21 17:22:00,paid
1733,1733,1097.59,BRL,2025-11-14 03:20:00,partial_refund
1734,1734,1176.8,BRL,2025-07-07 12:48:00,paid
1735,1735,690.71,BRL,2025-05-05 17:27:00,paid
1736,1736,476.39,BRL,2024-03-01 00:32:00,paid
1737,1737,796.51,BRL,2026-02-06 07:28:00,paid
1738,1738,279.11,BRL,2024-02-03 15:18:00,paid
1739,1739,248.08,BRL,2025-08-07 23:46:00,paid
1740,1740,16.67,BRL,2025-09-14 23:40:00,paid
1741,1741,1015.57,BRL,2024-10-12 17:17:00,paid
1742,1742,1113.81,BRL,2024-06-10 03:14:00,paid
1743,1743,68.82,BRL,2026-01-01 00:10:00,partial_refund
1744,1744,42.33,BRL,2025-12-03 23:09:00,failed
1745,1745,1174.8,BRL,2024-01-03 01:01:00,paid
1746,1746,864.34,BRL,2025-04-09 07:37:00,paid
1747,1747,508.11,BRL,2025-08-04 02:07:00,paid
1748,1748,1141.0,BRL,2024-04-04 12:36:00,failed
1749,1749,671.77,BRL,2025-04-12 23:53:00,failed
1750,1750,1482.09,BRL,2025-02-01 00:34:00,paid
1751,1751,481.35,BRL,2025-03-11 15:16:00,refunded
1752,1752,687.98,BRL,2024-10-10 21:14:00,paid
1753,1753,340.17,BRL,2025-04-01 02:59:00,paid
1754,1754,1170.35,BRL,2025-10-23 11:44:00,paid
1755,1755,292.13,BRL,2024-06-02 00:12:00,paid
1756,1756,1088.07,BRL,2024-07-27 10:48:00,paid
1757,1757,1122.99,BRL,2025-01-19 18:38:00,paid
1758,1758,755.15,BRL,2025-03-18 14:09:00,paid
1759,1759,1005.99,BRL,2024-05-22 22:49:00,paid
1760,1760,1465.68,BRL,2025-10-30 07:32:00,paid
1761,1761,66.83,BRL,2025-02-04 04:02:00,paid
1762,1762,616.1,BRL,2025-12-06 10:57:00,paid
1763,1763,319.65,BRL,2025-02-25 09:10:00,paid
1764,1764,1328.37,BRL,2024-03-30 05:39:00,paid
1765,1765,333.89,BRL,2025-12-19 10:06:00,paid
1766,1766,1269.48,BRL,2025-10-08 10:22:00,paid
1767,1767,1014.15,BRL,2024-02-02 01:29:00,partial_refund
1768,1768,696.25,BRL,2024-02-25 02:08:00,paid
1769,1769,438.4,BRL,2024-04-01 23:56:00,paid
1770,1770,109.24,BRL,2024-03-11 11:05:00,paid
1771,1771,2325.09,BRL,2024-01-12 15:47:00,paid
1772,1772,649.1,BRL,2024-11-15 12:46:00,refunded
1773,1773,961.53,BRL,2025-03-26 13:14:00,paid
1774,1774,2806.84,BRL,2024-12-06 07:00:00,partial_refund
1775,1775,2413.87,BRL,2026-01-19 09:31:00,paid
1776,1776,766.45,BRL,2025-05-17 13:34:00,paid
1777,1777,1925.46,BRL,2025-04-14 21:11:00,paid
1778,1778,431.68,BRL,2025-03-04 22:51:00,paid
1779,1779,823.55,BRL,2024-05-13 08:04:00,paid
1780,1780,854.91,BRL,2025-06-06 08:50:00,paid
1781,1781,2390.44,BRL,2025-08-15 01:40:00,paid
1782,1782,494.92,BRL,2024-11-06 16:36:00,partial_refund
1783,1783,1020.77,BRL,2024-11-16 08:51:00,paid
1784,1784,41.5,BRL,2025-07-14 04:07:00,paid
1785,1785,793.14,BRL,2025-09-11 23:48:00,paid
1786,1786,1357.38,BRL,2025-02-13 21:44:00,paid
1787,1787,67.22,BRL,2024-04-13 21:45:00,refunded
1788,1788,51.79,BRL,2024-05-30 14:15:00,paid
1789,1789,340.76,BRL,2024-12-11 21:37:00,paid
1790,1790,403.27,BRL,2025-06-24 16:17:00,paid
1791,1791,302.03,BRL,2024-01-19 11:54:00,paid
1792,1792,735.75,BRL,2024-06-13 11:19:00,paid
1793,1793,1794.47,BRL,2024-09-10 00:07:00,paid
1794,1794,104.47,BRL,2024-01-05 07:31:00,paid
1795,1795,742.86,BRL,2024-02-24 01:12:00,paid
1796,1796,590.0,BRL,2025-07-17 18:39:00,paid
1797,1797,1934.61,BRL,2024-08-02 09:58:00,paid
1798,1798,994.8,BRL,2026-02-04 03:37:00,paid
1799,1799,30.73,BRL,2025-10-07 12:56:00,paid
1800,1800,1549.37,BRL,2026-01-09 16:16:00,paid
1801,1801,1563.8,BRL,2025-06-20 10:55:00,paid
1802,1802,1227.66,BRL,2025-03-24 10:14:00,paid
1803,1803,2666.25,BRL,2025-04-28 05:35:00,paid
1804,1804,1033.81,BRL,2025-04-27 04:49:00,paid
1805,1805,881.18,BRL,2024-04-24 13:06:00,paid
1806,1806,787.83,BRL,2024-06-07 04:57:00,paid
1807,1807,1717.84,BRL,2024-09-14 15:31:00,paid
1808,1808,1115.41,BRL,2025-04-03 13:35:00,paid
1809,1809,2942.39,BRL,2024-01-16 21:46:00,paid
1810,1810,1624.15,BRL,2024-01-16 05:41:00,paid
1811,1811,679.47,BRL,2025-02-08 05:10:00,paid
1812,1812,2592.46,BRL,2025-07-18 11:54:00,paid
1813,1813,773.83,BRL,2025-03-29 21:43:00,paid
1814,1814,906.55,BRL,2025-08-14 11:44:00,paid
1815,1815,1633.07,BRL,2024-11-25 01:47:00,paid
1816,1816,1796.43,BRL,2024-03-15 00:30:00,paid
1817,1817,1302.05,BRL,2024-09-21 05:18:00,paid
1818,1818,1366.24,BRL,2024-08-15 18:08:00,paid
1819,1819,802.9,BRL,2024-01-25 00:19:00,paid
1820,1820,393.42,BRL,2024-11-19 07:02:00,paid
1821,1821,663.84,BRL,2026-01-06 11:48:00,paid
1822,1822,2855.58,BRL,2024-08-24 21:55:00,refunded
1823,1823,2696.56,BRL,2024-11-29 00:52:00,paid
1824,1824,2145.27,BRL,2024-09-22 04:31:00,paid
1825,1825,579.14,BRL,2024-11-23 15:15:00,paid
1826,1826,1775.11,BRL,2025-07-13 02:57:00,paid
1827,1827,75.89,BRL,2024-08-27 18:23:00,refunded
1828,1828,307.54,BRL,2025-01-20 20:02:00,refunded
1829,1829,195.25,BRL,2024-10-29 09:27:00,paid
1830,1830,623.26,BRL,2024-05-24 01:22:00,paid
1831,1831,809.69,BRL,2025-05-27 14:07:00,paid
1832,1832,161.73,BRL,2025-06-28 20:48:00,paid
1833,1833,1617.1,BRL,2025-05-13 10:19:00,paid
1834,1834,1363.77,BRL,2024-03-15 09:32:00,partial_refund
1835,1835,2326.99,BRL,2024-06-14 18:11:00,paid
1836,1836,644.54,BRL,2025-02-16 04:57:00,paid
1837,1837,1589.16,BRL,2025-04-04 13:27:00,paid
1838,1838,237.84,BRL,2024-05-27 15:04:00,paid
1839,1839,1990.5,BRL,2025-05-02 13:44:00,failed
1840,1840,493.17,BRL,2026-01-09 16:53:00,failed
1841,1841,734.93,BRL,2024-09-26 16:58:00,paid
1842,1842,4800.37,BRL,2024-02-28 22:21:00,paid
1843,1843,1007.17,BRL,2025-12-04 16:53:00,paid
1844,1844,440.03,BRL,2024-12-01 19:54:00,paid
1845,1845,148.71,BRL,2024-07-15 21:41:00,paid
1846,1846,1027.75,BRL,2025-09-01 14:31:00,paid
1847,1847,500.01,BRL,2024-09-04 16:16:00,paid
1848,1848,1555.63,BRL,2025-04-11 23:13:00,paid
1849,1849,209.39,BRL,2025-05-08 03:06:00,paid
1850,1850,246.7,BRL,2025-03-12 19:07:00,paid
1851,1851,137.04,BRL,2025-09-23 17:23:00,paid
1852,1852,1087.05,BRL,2025-08-13 17:14:00,paid
1853,1853,2450.59,BRL,2024-01-09 06:37:00,paid
1854,1854,933.09,BRL,2025-08-05 17:00:00,paid
1855,1855,802.94,BRL,2024-10-02 15:53:00,paid
1856,1856,1241.31,BRL,2025-04-20 00:58:00,paid
1857,1857,1280.97,BRL,2024-02-10 10:43:00,paid
1858,1858,138.14,BRL,2024-08-01 05:26:00,paid
1859,1859,237.84,BRL,2024-08-17 03:55:00,refunded
1860,1860,559.27,BRL,2024-09-04 17:00:00,paid
1861,1861,54.61,BRL,2026-02-13 10:16:00,paid
1862,1862,484.5,BRL,2024-11-28 03:44:00,paid
1863,1863,798.24,BRL,2025-04-18 22:10:00,paid
1864,1864,802.4,BRL,2024-04-30 12:14:00,paid
1865,1865,893.92,BRL,2024-03-01 04:53:00,refunded
1866,1866,1408.89,BRL,2024-06-24 14:55:00,paid
1867,1867,1375.25,BRL,2024-09-28 19:47:00,paid
1868,1868,883.31,BRL,2025-03-21 09:52:00,paid
1869,1869,570.27,BRL,2024-01-23 05:02:00,paid
1870,1870,2114.81,BRL,2024-06-24 19:02:00,paid
1871,1871,273.21,BRL,2024-08-31 19:02:00,paid
1872,1872,732.94,BRL,2024-08-18 05:57:00,failed
1873,1873,279.08,BRL,2024-06-26 00:10:00,paid
1874,1874,259.88,BRL,2024-12-18 01:07:00,paid
1875,1875,436.84,BRL,2024-08-19 12:37:00,paid
1876,1876,251.12,BRL,2025-09-30 06:48:00,paid
1877,1877,1255.46,BRL,2024-06-16 18:27:00,paid
1878,1878,146.11,BRL,2026-02-03 23:34:00,partial_refund
1879,1879,331.43,BRL,2024-04-02 05:56:00,paid
1880,1880,588.65,BRL,2024-11-16 19:38:00,paid
1881,1881,631.24,BRL,2025-02-15 06:04:00,paid
1882,1882,1150.36,BRL,2024-03-08 00:24:00,paid
1883,1883,472.35,BRL,2025-08-02 06:57:00,paid
1884,1884,1701.33,BRL,2024-07-04 12:28:00,paid
1885,1885,190.35,BRL,2026-01-09 12:08:00,partial_refund
1886,1886,2071.27,BRL,2025-11-14 16:40:00,paid
1887,1887,649.31,BRL,2025-09-27 13:07:00,refunded
1888,1888,104.7,BRL,2025-08-30 05:42:00,paid
1889,1889,107.18,BRL,2024-03-03 06:10:00,failed
1890,1890,416.33,BRL,2024-01-11 10:06:00,failed
1891,1891,433.7,BRL,2025-10-17 03:19:00,paid
1892,1892,726.18,BRL,2025-08-28 14:40:00,paid
1893,1893,1573.44,BRL,2025-12-10 23:16:00,paid
1894,1894,661.53,BRL,2025-07-12 07:45:00,paid
1895,1895,99.08,BRL,2024-04-22 18:11:00,paid
1896,1896,532.36,BRL,2025-03-17 15:40:00,partial_refund
1897,1897,53.79,BRL,2026-02-14 05:37:00,paid
1898,1898,1740.88,BRL,2024-06-18 10:29:00,paid
1899,1899,1065.81,BRL,2024-02-28 16:21:00,paid
1900,1900,77.96,BRL,2024-07-15 23:34:00,failed
1901,1901,34.98,BRL,2024-05-18 12:50:00,paid
1902,1902,1156.58,BRL,2024-05-08 21:37:00,paid
1903,1903,3345.71,BRL,2026-01-24 11:05:00,paid
1904,1904,298.88,BRL,2024-01-09 03:34:00,paid
1905,1905,182.23,BRL,2024-06-21 09:28:00,paid
1906,1906,91.03,BRL,2025-10-23 00:05:00,paid
1907,1907,852.56,BRL,2024-10-21 18:36:00,failed
1908,1908,226.59,BRL,2025-02-07 05:53:00,paid
1909,1909,390.0,BRL,2024-12-16 01:37:00,paid
1910,1910,815.05,BRL,2025-10-24 01:01:00,paid
1911,1911,305.33,BRL,2024-08-12 07:23:00,paid
1912,1912,646.47,BRL,2025-04-19 02:05:00,paid
1913,1913,230.0,BRL,2024-01-22 16:09:00,paid
1914,1914,857.52,BRL,2025-02-13 03:59:00,paid
1915,1915,942.24,BRL,2025-02-04 09:13:00,paid
1916,1916,1897.71,BRL,2024-11-29 07:29:00,paid
1917,1917,1083.4,BRL,2025-11-05 04:54:00,paid
1918,1918,485.63,BRL,2024-04-27 00:41:00,paid
1919,1919,1152.76,BRL,2024-05-20 06:45:00,paid
1920,1920,2219.4,BRL,2026-02-05 06:29:00,refunded
1921,1921,714.84,BRL,2025-01-05 15:26:00,paid
1922,1922,0.0,BRL,2024-07-03 19:02:00,paid
1923,1923,667.14,BRL,2024-12-14 03:32:00,paid
1924,1924,1826.98,BRL,2024-07-12 05:19:00,paid
1925,1925,1431.01,BRL,2025-03-31 09:17:00,paid
1926,1926,541.39,BRL,2024-12-19 13:49:00,refunded
1927,1927,2144.16,BRL,2024-09-18 14:36:00,paid
1928,1928,328.95,BRL,2026-02-02 07:24:00,paid
1929,1929,251.06,BRL,2024-06-26 06:33:00,paid
1930,1930,2139.49,BRL,2024-01-04 19:21:00,paid
1931,1931,561.01,BRL,2025-05-08 23:17:00,paid
1932,1932,427.97,BRL,2025-08-27 19:01:00,refunded
1933,1933,908.75,BRL,2024-09-25 21:27:00,paid
1934,1934,1908.62,BRL,2026-01-24 03:18:00,paid
1935,1935,343.11,BRL,2024-10-09 06:29:00,paid
1936,1936,449.67,BRL,2025-10-29 11:56:00,paid
1937,1937,37.84,BRL,2025-11-26 12:48:00,paid
1938,1938,1207.49,BRL,2025-11-05 09:56:00,paid
1939,1939,355.6,BRL,2024-02-04 01:09:00,paid
1940,1940,2148.68,BRL,2024-01-12 16:19:00,paid
1941,1941,91.12,BRL,2024-01-21 09:15:00,failed
1942,1942,122.31,BRL,2024-02-07 07:45:00,paid
1943,1943,781.63,BRL,2024-09-08 06:01:00,paid
1944,1944,712.92,BRL,2025-02-18 15:44:00,paid
