ticket_id,customer_id,order_id,created_at,issue_type,priority,status,channel,satisfaction_score,resolved_in_hours
1673,38,495.0,2025-11-13 00:00:00,refund_request,low,closed,email,5.0,13.8
1674,985,,2025-05-14 07:00:00,product_question,medium,closed,chat,4.0,11.0
1675,1189,,2025-11-05 13:00:00,delivery_issue,low,open,email,5.0,1.9
1676,38,2868.0,2026-01-18 03:00:00,damaged_item,low,pending,email,,3.5
1677,387,2724.0,2024-02-23 03:00:00,damaged_item,high,closed,email,3.0,6.6
1678,885,1627.0,2026-01-16 08:00:00,product_question,medium,closed,email,2.0,23.2
1679,127,3810.0,2025-03-12 15:00:00,refund_request,medium,closed,email,,11.9
1680,612,,2024-10-24 00:00:00,account_problem,low,closed,chat,5.0,25.0
1681,376,1438.0,2024-05-02 02:00:00,payment_issue,medium,closed,email,4.0,31.0
1682,1012,2708.0,2024-07-03 00:00:00,damaged_item,low,closed,chat,4.0,
1683,466,2624.0,2024-06-15 03:00:00,account_problem,low,open,chat,5.0,31.3
1684,1130,,2024-11-28 11:00:00,damaged_item,medium,closed,chat,4.0,5.2
1685,753,2336.0,2024-01-15 11:00:00,payment_issue,medium,closed,email,4.0,
1686,803,,2024-02-25 14:00:00,refund_request,high,closed,email,2.0,28.7
1687,1030,,2024-10-15 18:00:00,delivery_issue,low,closed,chat,5.0,13.7
1688,1188,,2024-06-02 23:00:00,delivery_issue,low,closed,phone,5.0,
1689,795,3329.0,2025-06-01 18:00:00,delivery_issue,medium,closed,email,5.0,35.5
1690,698,3277.0,2026-01-11 05:00:00,damaged_item,medium,closed,chat,,32.0
1691,401,2553.0,2024-02-02 10:00:00,payment_issue,low,closed,email,3.0,7.9
1692,212,3484.0,2024-09-17 03:00:00,payment_issue,medium,closed,phone,3.0,10.5
1693,479,,2025-10-30 14:00:00,refund_request,low,closed,email,4.0,9.5
1694,534,4069.0,2025-12-23 04:00:00,damaged_item,low,closed,phone,5.0,
1695,109,2864.0,2024-07-06 20:00:00,account_problem,low,closed,email,5.0,31.9
1696,10,,2025-03-29 18:00:00,product_question,medium,closed,chat,4.0,9.1
1697,971,3628.0,2026-01-21 17:00:00,damaged_item,medium,closed,phone,4.0,15.7
1698,1041,2152.0,2025-01-13 18:00:00,account_problem,high,closed,chat,5.0,24.5
1699,735,203.0,2024-09-28 05:00:00,account_problem,medium,closed,email,4.0,
1700,1071,3663.0,2024-10-16 20:00:00,refund_request,low,closed,chat,4.0,10.4
1701,1023,2518.0,2024-04-16 08:00:00,payment_issue,high,closed,chat,3.0,10.2
1702,1000,3793.0,2025-08-13 11:00:00,damaged_item,medium,closed,phone,5.0,
1703,329,3282.0,2024-05-17 18:00:00,product_question,low,closed,email,5.0,26.7
1704,1193,3737.0,2024-02-04 20:00:00,delivery_issue,medium,pending,chat,5.0,5.8
1705,29,2310.0,2024-11-11 22:00:00,refund_request,low,pending,chat,4.0,24.9
1706,471,1931.0,2024-01-12 19:00:00,delivery_issue,high,pending,chat,4.0,10.8
1707,635,,2025-04-27 20:00:00,damaged_item,medium,closed,chat,5.0,35.9
1708,1181,2576.0,2024-07-09 16:00:00,refund_request,low,closed,email,3.0,22.8
1709,1005,3114.0,2025-04-12 08:00:00,product_question,high,closed,email,5.0,30.7
1710,574,3643.0,2025-02-21 23:00:00,refund_request,high,closed,phone,,11.5
1711,1139,,2024-12-17 13:00:00,damaged_item,low,open,phone,5.0,5.1
1712,608,3096.0,2024-08-30 12:00:00,payment_issue,low,closed,email,5.0,8.7
1713,233,,2024-04-06 12:00:00,delivery_issue,low,pending,email,4.0,2.5
1714,284,3044.0,2024-11-14 02:00:00,account_problem,low,pending,phone,5.0,
1715,617,4047.0,2025-05-17 17:00:00,product_question,low,closed,email,5.0,29.5
1716,559,2032.0,2026-01-19 23:00:00,delivery_issue,medium,closed,chat,1.0,2.8
1717,252,83.0,2024-03-24 00:00:00,account_problem,medium,closed,email,5.0,10.5
1718,1141,,2025-06-19 06:00:00,delivery_issue,medium,closed,email,4.0,6.6
1719,1171,,2025-11-13 02:00:00,product_question,medium,closed,chat,3.0,6.3
1720,265,736.0,2024-02-16 02:00:00,delivery_issue,medium,closed,chat,4.0,31.6
1721,958,,2024-09-21 22:00:00,product_question,high,pending,email,,38.0
1722,973,,2025-08-05 13:00:00,refund_request,low,open,chat,4.0,12.7
1723,266,2246.0,2024-07-12 16:00:00,damaged_item,medium,closed,chat,2.0,3.5
1724,354,,2024-09-20 10:00:00,product_question,medium,pending,email,4.0,5.3
1725,979,2152.0,2026-02-06 00:00:00,delivery_issue,low,open,email,4.0,36.7
1726,89,4081.0,2025-08-21 05:00:00,product_question,medium,closed,email,3.0,14.3
1727,919,2974.0,2024-10-02 23:00:00,account_problem,low,closed,chat,5.0,27.3
1728,676,1341.0,2024-10-08 05:00:00,product_question,high,pending,phone,,13.0
1729,353,498.0,2025-01-30 19:00:00,payment_issue,high,closed,email,5.0,
1730,817,2394.0,2025-02-19 13:00:00,delivery_issue,high,closed,email,4.0,37.0
1731,991,13.0,2025-12-16 05:00:00,refund_request,medium,closed,phone,4.0,4.2
1732,238,1930.0,2026-01-07 16:00:00,payment_issue,medium,pending,chat,4.0,33.4
1733,1042,,2025-02-24 22:00:00,delivery_issue,low,pending,chat,4.0,10.7
1734,620,,2026-02-12 23:00:00,damaged_item,medium,closed,chat,5.0,7.1
1735,738,3601.0,2024-02-17 17:00:00,delivery_issue,low,closed,email,,2.9
1736,42,,2025-12-05 06:00:00,damaged_item,medium,pending,chat,4.0,
1737,798,2640.0,2025-12-18 19:00:00,account_problem,low,closed,email,5.0,33.6
1738,1141,,2024-11-06 08:00:00,refund_request,low,closed,email,4.0,78.5
1739,924,,2025-06-13 06:00:00,account_problem,medium,closed,email,5.0,9.3
1740,1131,3101.0,2026-01-04 08:00:00,damaged_item,low,closed,email,4.0,3.2
1741,938,2403.0,2025-09-05 01:00:00,refund_request,low,closed,email,3.0,3.3
1742,710,672.0,2024-08-28 15:00:00,delivery_issue,high,closed,chat,3.0,37.0
1743,884,147.0,2024-01-22 17:00:00,damaged_item,medium,closed,email,5.0,20.5
1744,511,,2025-11-30 16:00:00,product_question,medium,closed,email,2.0,4.1
1745,34,,2024-01-15 21:00:00,refund_request,medium,closed,email,4.0,15.3
1746,863,71.0,2025-10-15 15:00:00,damaged_item,medium,closed,email,5.0,19.7
1747,865,2197.0,2024-11-17 20:00:00,product_question,medium,open,chat,4.0,36.4
1748,306,1208.0,2024-07-04 05:00:00,product_question,low,closed,email,4.0,137.4
1749,817,848.0,2025-09-30 00:00:00,payment_issue,low,closed,chat,3.0,7.7
1750,1099,,2024-08-10 05:00:00,delivery_issue,medium,closed,chat,3.0,10.1
1751,1014,1364.0,2024-05-27 07:00:00,delivery_issue,high,closed,chat,4.0,5.9
1752,803,585.0,2024-02-29 16:00:00,account_problem,medium,closed,email,4.0,12.7
1753,521,668.0,2026-02-14 17:00:00,payment_issue,low,closed,email,5.0,13.0
1754,337,1367.0,2024-08-07 21:00:00,delivery_issue,medium,closed,email,4.0,
1755,617,4114.0,2025-03-11 12:00:00,payment_issue,medium,closed,chat,4.0,39.2
1756,167,3644.0,2024-02-16 16:00:00,refund_request,low,closed,email,5.0,8.9
1757,820,,2024-07-20 04:00:00,payment_issue,medium,closed,email,2.0,
1758,492,,2025-10-20 07:00:00,product_question,low,closed,chat,4.0,10.9
1759,652,,2026-01-02 21:00:00,account_problem,low,closed,email,3.0,
1760,707,2130.0,2025-11-08 11:00:00,delivery_issue,low,closed,phone,,
1761,317,1076.0,2025-05-04 00:00:00,damaged_item,medium,closed,chat,3.0,7.1
1762,1057,,2025-09-17 21:00:00,product_question,low,closed,email,4.0,13.7
1763,540,,2024-09-17 05:00:00,account_problem,high,closed,phone,3.0,
1764,411,3707.0,2024-02-02 06:00:00,damaged_item,high,closed,chat,,14.3
1765,107,2988.0,2025-06-21 06:00:00,refund_request,medium,open,email,5.0,9.0
1766,456,2203.0,2024-05-28 23:00:00,refund_request,medium,closed,chat,4.0,8.8
1767,107,,2025-02-13 21:00:00,product_question,low,closed,email,5.0,22.5
1768,5,2020.0,2025-10-16 14:00:00,damaged_item,low,open,chat,5.0,7.7
1769,782,,2025-05-09 11:00:00,damaged_item,low,pending,email,5.0,
1770,997,3619.0,2024-04-05 23:00:00,delivery_issue,medium,open,email,5.0,14.3
1771,959,,2024-08-27 07:00:00,damaged_item,high,closed,email,5.0,4.9
1772,1028,,2024-08-04 15:00:00,payment_issue,medium,pending,chat,5.0,7.1
1773,378,306.0,2024-09-09 17:00:00,payment_issue,low,pending,email,5.0,8.3
1774,597,,2025-11-22 01:00:00,account_problem,medium,closed,chat,4.0,7.2
1775,940,2372.0,2025-01-23 03:00:00,product_question,medium,open,chat,4.0,
1776,315,982.0,2026-01-30 21:00:00,product_question,low,closed,email,5.0,
1777,317,3284.0,2024-10-13 17:00:00,account_problem,medium,closed,chat,4.0,5.0
1778,325,2894.0,2024-06-12 08:00:00,damaged_item,high,closed,email,5.0,61.2
1779,672,,2025-03-12 03:00:00,damaged_item,medium,closed,chat,,
1780,310,3659.0,2024-02-25 02:00:00,product_question,high,closed,chat,4.0,27.6
1781,47,,2024-03-06 03:00:00,damaged_item,medium,pending,phone,3.0,3.7
1782,802,2728.0,2025-04-10 14:00:00,damaged_item,medium,closed,chat,4.0,
1783,230,3018.0,2024-02-14 13:00:00,damaged_item,low,closed,email,5.0,15.6
1784,534,2434.0,2025-12-09 19:00:00,delivery_issue,medium,closed,chat,5.0,24.6
1785,1155,,2024-02-13 22:00:00,payment_issue,low,closed,phone,4.0,26.7
1786,1000,3266.0,2025-10-04 15:00:00,delivery_issue,medium,pending,phone,4.0,21.1
1787,1056,,2024-02-23 07:00:00,payment_issue,high,closed,chat,4.0,16.1
1788,1179,2346.0,2024-05-18 07:00:00,damaged_item,medium,closed,chat,4.0,18.6
1789,20,,2025-07-27 06:00:00,product_question,high,closed,phone,5.0,59.5
1790,247,3931.0,2024-11-23 22:00:00,product_question,medium,closed,email,,37.9
1791,398,1606.0,2024-02-26 07:00:00,refund_request,low,closed,phone,4.0,12.4
1792,21,,2024-07-13 11:00:00,account_problem,medium,pending,chat,4.0,17.1
1793,904,2043.0,2026-01-23 07:00:00,delivery_issue,medium,pending,email,3.0,9.4
1794,1170,,2025-01-13 22:00:00,payment_issue,medium,pending,chat,5.0,21.2
1795,1129,,2025-06-11 20:00:00,refund_request,medium,closed,phone,3.0,
1796,1118,,2024-04-20 19:00:00,product_question,high,pending,chat,4.0,11.1
1797,468,3789.0,2024-05-21 22:00:00,product_question,medium,closed,phone,2.0,1.6
1798,1076,3941.0,2024-02-09 19:00:00,refund_request,high,closed,email,2.0,5.2
1799,482,,2025-12-18 21:00:00,account_problem,low,open,email,5.0,4.0
1800,1184,1726.0,2024-04-06 20:00:00,refund_request,medium,closed,chat,5.0,31.9
